SN,Paper Title,DOI,Domain,Year,umap_x,umap_y,umap_x_minilm,umap_y_minilm,umap_x_mpnet,umap_y_mpnet,umap_x_specter,umap_y_specter,cited_by_count,is_oa,oa_status,oa_url
457,Skin Deep: Investigating Subjectivity in Skin Tone Annotations for Computer Vision Benchmark Datasets,https://doi.org/10.1145/3593013.3594114,General Fairness & Bias Mitigation,2023,4.7778482,5.5288043,7.800324,5.209093,4.7778482,5.5288043,0.8791185,5.2167315,15,True,green,https://arxiv.org/pdf/2305.09072
458,"Attitudes Toward Facial Analysis AI: A Cross-National Study Comparing Argentina, Kenya, Japan, and the USA",https://doi.org/10.1145/3630106.3659038,General Fairness & Bias Mitigation,2024,4.8123302,5.3311524,7.9251347,5.193366,4.8123302,5.3311524,0.9451982,5.1695585,9,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659038
459,Learning Fairness from Demonstrations via Inverse Reinforcement Learning,https://doi.org/10.1145/3630106.3658539,General Fairness & Bias Mitigation,2024,7.14381,5.9703803,5.6014314,6.798001,7.14381,5.9703803,2.0762594,2.5585709,1,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658539
460,Meaningful Transparency for Clinicians: Operationalising HCXAI Research with Gynaecologists,https://doi.org/10.1145/3630106.3658971,Health & Clinical AI,2024,5.1623087,1.34144,10.387157,7.324447,5.1623087,1.34144,5.396587,5.443923,6,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658971
461,Black-Box Access is Insufficient for Rigorous AI Audits,https://doi.org/10.1145/3630106.3659037,General Fairness & Bias Mitigation,2024,5.189709,3.7326577,8.362122,7.747267,5.189709,3.7326577,3.627434,5.284598,52,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659037
462,A Framework for Exploring the Consequences of AI-Mediated Enterprise Knowledge Access and Identifying Risks to Workers,https://doi.org/10.1145/3630106.3658900,General Fairness & Bias Mitigation,2024,2.9583158,5.2389817,8.331893,7.12139,2.9583158,5.2389817,2.640903,7.389038,8,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658900
463,Machine learning data practices through a data curation lens: An evaluation framework,https://doi.org/10.1145/3630106.3658955,General Fairness & Bias Mitigation,2024,5.505813,5.3631177,7.0051203,6.6478686,5.505813,5.3631177,1.2649686,3.6595316,8,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658955
464,Structural Interventions and the Dynamics of Inequality,https://doi.org/10.1145/3630106.3658952,General Fairness & Bias Mitigation,2024,7.4326577,5.197929,5.985476,7.20728,7.4326577,5.197929,3.8067853,2.8817575,5,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658952
465,Should Users Trust Advanced AI Assistants? Justified Trust As a Function of Competence and Alignment,https://doi.org/10.1145/3630106.3658964,General Fairness & Bias Mitigation,2024,5.09731,3.7508993,8.373399,7.594908,5.09731,3.7508993,3.5590656,5.513971,21,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658964
466,Algorithmic Misjudgement in Google Search Results: Evidence from Auditing the US Online Electoral Information Environment,https://doi.org/10.1145/3630106.3658916,General Fairness & Bias Mitigation,2024,3.278461,5.394013,8.654695,3.794166,3.278461,5.394013,1.0056436,8.348574,8,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658916
467,Racial/Ethnic Categories in AI and Algorithmic Fairness: Why They Matter and What They Represent,https://doi.org/10.1145/3630106.3659050,General Fairness & Bias Mitigation,2024,7.001913,4.69646,6.7767477,8.056927,7.001913,4.69646,3.075595,2.5672877,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659050
468,Misgendered During Moderation: How Transgender Bodies Make Visible Cisnormative Content Moderation Policies and Enforcement in a Meta Oversight Board Case,https://doi.org/10.1145/3630106.3658907,General Fairness & Bias Mitigation,2024,3.542231,4.7739573,9.81661,4.5575852,3.542231,4.7739573,1.9087653,7.5921974,15,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658907
469,A preprocessing Shapley value-based approach to detect relevant and disparity prone features in machine learning,https://doi.org/10.1145/3630106.3658905,General Fairness & Bias Mitigation,2024,6.9359336,5.602556,5.8498735,7.0194263,6.9359336,5.602556,1.8535069,3.256797,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658905
470,Understanding Disparities in Post Hoc Machine Learning Explanation,https://doi.org/10.1145/3630106.3659043,General Fairness & Bias Mitigation,2024,6.1434937,3.9204996,8.350387,5.3156886,6.1434937,3.9204996,2.0892155,7.345082,9,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659043
471,Fairness Beyond the Algorithmic Frame: Actionable Recommendations for an Intersectional Approach,https://doi.org/10.1145/3715275.3732210,General Fairness & Bias Mitigation,2025,10.480128,5.858992,5.0619555,3.1875925,10.480128,5.858992,-1.8271583,7.268803,6,False,closed,
472,Discrimination Induced by Algorithmic Recourse Objectives,https://doi.org/10.1145/3715275.3732110,General Fairness & Bias Mitigation,2025,7.2514462,5.6306663,6.2038884,6.8669677,7.2514462,5.6306663,2.2492018,2.8655617,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732110
473,Auditing the Audits: Lessons for Algorithmic Accountability from Local Law 144's Bias Audits,https://doi.org/10.1145/3715275.3732004,General Fairness & Bias Mitigation,2025,6.3083286,4.305378,7.867632,7.8026342,6.3083286,4.305378,4.1625924,3.5652697,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732004
474,"WEIRD Audits? Research Trends, Linguistic and Geographical Disparities in the Algorithm Audits of Online Platforms - A Systematic Literature Review",https://doi.org/10.1145/3715275.3732026,General Fairness & Bias Mitigation,2025,5.661969,4.1322217,7.918762,7.844404,5.661969,4.1322217,1.1638674,7.7011905,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732026
475,Epistemic Injustice in Algorithmic Systems and the Limits of Civil Rights Law,https://doi.org/10.1145/3715275.3732213,General Fairness & Bias Mitigation,2025,6.563517,4.3779387,6.836623,7.871851,6.563517,4.3779387,1.8173678,3.0805635,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732213
476,It's only fair when I think it's fair: How Gender Bias Alignment Undermines Distributive Fairness in Human-AI Collaboration,https://doi.org/10.1145/3715275.3732084,LLMs & NLP,2025,5.18572,4.532446,7.888092,6.810115,5.18572,4.532446,3.445697,6.10953,4,True,gold,https://doi.org/10.1145/3715275.3732084
477,Expressing stigma and inappropriate responses prevents LLMs from safely replacing mental health providers.,https://doi.org/10.1145/3715275.3732039,General Fairness & Bias Mitigation,2025,4.1945467,1.6577716,10.642202,6.521026,4.1945467,1.6577716,3.1430519,8.191487,105,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732039
478,Disambiguating Algorithmic Bias: From Neutrality to Justice,https://doi.org/10.1145/3600211.3604695,General Fairness & Bias Mitigation,2023,6.5600705,4.299494,7.235311,7.808786,6.5600705,4.299494,3.395799,2.8630803,26,True,gold,https://doi.org/10.1145/3600211.3604695
479,Evaluating the Fairness of Discriminative Foundation Models in Computer Vision,https://doi.org/10.1145/3600211.3604720,General Fairness & Bias Mitigation,2023,3.3085275,6.3936763,7.3373933,4.868208,3.3085275,6.3936763,0.38145652,5.979966,5,True,gold,https://dl.acm.org/doi/pdf/10.1145/3600211.3604720
480,Stress-Testing Bias Mitigation Algorithms to Understand Fairness Vulnerabilities,https://doi.org/10.1145/3600211.3604713,General Fairness & Bias Mitigation,2023,6.0338044,5.52591,6.5156927,6.3254476,6.0338044,5.52591,1.8928483,3.5209186,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3600211.3604713
481,Unmasking Nationality Bias: A Study of Human Perception of Nationalities in AI-Generated Articles,https://doi.org/10.1145/3600211.3604667,General Fairness & Bias Mitigation,2023,2.8087006,5.320439,8.885211,4.3558764,2.8087006,5.320439,2.6722074,8.254565,13,False,closed,
482,Not So Fair: The Impact of Presumably Fair Machine Learning Models,https://doi.org/10.1145/3600211.3604699,General Fairness & Bias Mitigation,2023,7.3556857,5.3407717,6.228926,6.785962,7.3556857,5.3407717,2.350592,2.5654242,6,True,green,https://kclpure.kcl.ac.uk/ws/files/222548535/Jorgensen_AIES23.pdf
483,"Target specification bias, counterfactual prediction, and algorithmic fairness in healthcare",https://doi.org/10.1145/3600211.3604678,Health & Clinical AI,2023,5.576524,0.88597816,10.032551,8.728785,5.576524,0.88597816,6.312647,4.5738125,10,True,green,https://arxiv.org/pdf/2308.02081
484,Perceived Algorithmic Fairness using Organizational Justice Theory: An Empirical Case Study on Algorithmic Hiring,https://doi.org/10.1145/3600211.3604677,General Fairness & Bias Mitigation,2023,6.418769,4.59043,6.4635324,7.113884,6.418769,4.59043,3.0717103,2.9439247,7,True,green,https://dspace.library.uu.nl/handle/1874/430905
485,Policy advice and best practices on bias and fairness in AI,https://doi.org/10.1007/s10676-024-09746-w,General Fairness & Bias Mitigation,2024,5.715009,5.026789,7.552971,6.8878126,5.715009,5.026789,3.6379933,5.8588305,76,True,hybrid,https://link.springer.com/content/pdf/10.1007/s10676-024-09746-w.pdf
486,The Illusion of Artificial Inclusion,https://doi.org/10.1145/3613904.3642703,General Fairness & Bias Mitigation,2024,4.864141,4.449283,8.487792,6.6067147,4.864141,4.449283,2.640849,5.845208,55,True,gold,https://dl.acm.org/doi/pdf/10.1145/3613904.3642703
487,Navigating the Audit Landscape: A Framework for Developing Transparent and Auditable XR,https://doi.org/10.1145/3593013.3594090,General Fairness & Bias Mitigation,2023,5.1911106,3.7339354,8.362223,7.6814017,5.1911106,3.7339354,2.5837505,6.5487847,7,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594090
488,Datafication Genealogies beyond Algorithmic Fairness: Making Up Racialised Subjects,https://doi.org/10.1145/3593013.3594047,General Fairness & Bias Mitigation,2023,6.788703,4.255746,6.838802,8.087557,6.788703,4.255746,3.4597783,2.648198,17,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594047
489,The ethical ambiguity of AI data enrichment: Measuring gaps in research ethics norms and practices,https://doi.org/10.1145/3593013.3593995,General Fairness & Bias Mitigation,2023,5.082922,4.4564342,8.039688,6.7905254,5.082922,4.4564342,2.7540681,5.6583476,14,True,green,https://arxiv.org/pdf/2306.01800
490,Envisioning Equitable Speech Technologies for Black Older Adults,https://doi.org/10.1145/3593013.3594005,LLMs & NLP,2023,4.368707,4.449763,8.991025,4.648207,4.368707,4.449763,3.4208062,6.449099,40,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594005
491,Understanding accountability in algorithmic supply chains,https://doi.org/10.1145/3593013.3594073,General Fairness & Bias Mitigation,2023,5.1769867,3.6958518,8.328991,7.5766983,5.1769867,3.6958518,3.9180057,5.308353,75,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594073
492,Rethinking Transparency as a Communicative Constellation,https://doi.org/10.1145/3593013.3594010,General Fairness & Bias Mitigation,2023,5.877268,4.0472345,7.135059,6.989503,5.877268,4.0472345,2.5202148,3.068846,14,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594010
493,Domain Adaptive Decision Trees: Implications for Accuracy and Fairness,https://doi.org/10.1145/3593013.3594008,General Fairness & Bias Mitigation,2023,6.7156434,6.0694723,6.601615,5.950695,6.7156434,6.0694723,1.3872533,3.0501246,5,True,green,https://arpi.unipi.it/bitstream/11568/1197587/1/Facct2023.pdf
494,Bias on Demand: A Modelling Framework That Generates Synthetic Data With Bias,https://doi.org/10.1145/3593013.3594058,General Fairness & Bias Mitigation,2023,6.141742,5.5102797,6.792168,6.248502,6.141742,5.5102797,1.7541556,3.3368752,15,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594058
495,Co-Design Perspectives on Algorithm Transparency Reporting: Guidelines and Prototypes,https://doi.org/10.1145/3593013.3594064,General Fairness & Bias Mitigation,2023,10.485844,5.92195,5.0044665,2.6301177,10.485844,5.92195,-1.2050252,7.911163,10,False,closed,
496,Using Supervised Learning to Estimate Inequality in the Size and Persistence of Income Shocks,https://doi.org/10.1145/3593013.3594113,General Fairness & Bias Mitigation,2023,7.4533253,5.225527,6.232583,7.5581512,7.4533253,5.225527,3.055092,3.1991987,4,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594113
497,A Causal Perspective on Label Bias,https://doi.org/10.1145/3630106.3658972,General Fairness & Bias Mitigation,2024,7.3838253,5.015215,9.89285,8.822957,7.3838253,5.015215,6.0295653,4.2199388,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658972?download=true
498,Fairness in Online Ad Delivery,https://doi.org/10.1145/3630106.3658980,General Fairness & Bias Mitigation,2024,10.284428,5.330441,5.9524837,7.499216,10.284428,5.330441,4.0526767,3.1974757,5,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658980
499,Constructing Capabilities: The Politics of Testing Infrastructures for Generative AI,https://doi.org/10.1145/3630106.3659009,General Fairness & Bias Mitigation,2024,4.825014,4.3227787,8.453021,6.6766777,4.825014,4.3227787,2.6778395,6.0951886,9,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659009
500,Crediting Humans: A Systematic Assessment of Influencing Factors for Human-in-the-Loop Figurations in Consumer Credit Lending Decisions,https://doi.org/10.1145/3715275.3732086,General Fairness & Bias Mitigation,2025,5.3490443,3.6043262,8.45468,7.338631,5.3490443,3.6043262,2.819092,3.6137607,0,True,gold,https://doi.org/10.1145/3715275.3732086
501,Gender Bias in Explainability: Investigating Performance Disparity in Post-hoc Methods,https://doi.org/10.1145/3715275.3732192,General Fairness & Bias Mitigation,2025,4.825392,4.337805,7.0660505,7.468711,4.825392,4.337805,3.5365705,6.1013346,0,False,closed,
502,Envisioning Stakeholder-Action Pairs to Mitigate Negative Impacts of AI: A Participatory Approach to Inform Policy Making,https://doi.org/10.1145/3715275.3732096,General Fairness & Bias Mitigation,2025,5.135586,3.8042908,8.552761,7.4202046,5.135586,3.8042908,3.6848946,5.825439,4,True,green,https://handle.uba.uva.nl/personal/pure/en/publications/envisioning-stakeholderaction-pairs-to-mitigate-negative-impacts-of-ai(29f88eaa-8e86-48f6-bb97-20d7cfafff21).html
503,"Frameworks, Methods and Shared Tasks: Connecting Participatory AI to Trustworthy AI Through a Systematic Review of Global Projects",https://doi.org/10.1145/3715275.3732148,General Fairness & Bias Mitigation,2025,5.0353446,3.7402124,8.417892,7.5093994,5.0353446,3.7402124,3.5967858,5.624672,6,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732148
504,"Recourse, Repair, Reparation, &amp; Prevention: A Stakeholder Analysis of AI Supply Chains",https://doi.org/10.1145/3715275.3732017,General Fairness & Bias Mitigation,2025,5.012724,3.6809523,8.372104,7.5017157,5.012724,3.6809523,3.9444118,5.350838,2,True,gold,https://doi.org/10.1145/3715275.3732017
505,"“You Cannot Sound Like GPT"": Signs of language discrimination and resistance in computer science publishing",https://doi.org/10.1145/3715275.3732202,LLMs & NLP,2025,2.1370106,5.124962,9.802689,3.5001657,2.1370106,5.124962,1.6367502,8.767922,10,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732202
506,Guardian: A Runtime Framework for LLM-Based UI Exploration,https://doi.org/10.1145/3650212.3680334,LLMs & NLP,2024,2.4584882,6.160068,9.201078,3.1024384,2.4584882,6.160068,2.296045,6.4108963,13,False,closed,
507,Graph-Aware Contrasting for Multivariate Time-Series Classification,https://doi.org/10.1609/aaai.v38i14.29501,Graph-Based Fairness & Bias Mitigation,2024,9.642659,6.443885,5.9841638,3.6562498,9.642659,6.443885,-1.7741871,4.813505,24,True,diamond,https://ojs.aaai.org/index.php/AAAI/article/download/29501/30829
508,Complete Neural Networks for Complete Euclidean Graphs,https://doi.org/10.1609/aaai.v38i11.29141,Graph-Based Fairness & Bias Mitigation,2024,9.563848,6.375053,5.711442,4.009026,9.563848,6.375053,0.40380257,4.8713126,3,True,diamond,https://ojs.aaai.org/index.php/AAAI/article/download/29141/30159
509,ResidualTransformer: Residual Low-Rank Learning with Weight-Sharing for Transformer Layers,https://doi.org/10.48550/arxiv.2310.02489,General Fairness & Bias Mitigation,2023,3.4304674,6.3193555,9.086581,3.087745,3.4304674,6.3193555,3.2378213,7.601536,0,True,green,https://arxiv.org/pdf/2310.02489
510,Socially Fair k-Means Clustering,https://doi.org/10.1145/3442188.3445906,General Fairness & Bias Mitigation,2021,7.71456,5.9271336,5.1998477,6.8798466,7.71456,5.9271336,2.424493,2.0643392,1,True,green,https://arxiv.org/pdf/2006.10085
511,Fairness Without Demographics in Repeated Loss Minimization,https://doi.org/10.48550/arxiv.1806.08010,General Fairness & Bias Mitigation,2018,6.728826,6.2056475,6.5906243,5.549197,6.728826,6.2056475,0.9907921,3.7802095,108,True,green,https://arxiv.org/pdf/1806.08010
512,Bias in Bios: A Case Study of Semantic Representation Bias in a High-Stakes Setting,https://doi.org/10.1145/3287560.3287572,LLMs & NLP,2019,2.0980685,5.3474245,9.746628,4.4194455,2.0980685,5.3474245,2.0847118,7.946209,282,True,green,https://arxiv.org/pdf/1901.09451
513,50 Years of Test (Un)fairness: Lessons for Machine Learning,https://doi.org/10.48550/arxiv.1811.10104,General Fairness & Bias Mitigation,2019,7.1204348,5.11714,5.87526,7.205917,7.1204348,5.11714,2.2060082,2.538695,126,True,green,https://arxiv.org/pdf/1811.10104
